Id,Response
45574,1
45575,8
45576,8
45577,8
45585,1
45590,3
45591,8
45593,6
45596,6
45597,2
45600,4
45601,8
45608,8
45611,3
45621,8
45622,1
45624,8
45625,1
45626,8
45630,3
45633,6
45635,8
45638,8
45647,3
45653,1
45654,8
45655,1
45656,6
45658,8
45659,8
45662,6
45663,8
45664,8
45668,8
45677,8
45688,1
45696,8
45701,1
45702,4
45704,8
45705,4
45711,1
45712,8
45713,8
45715,1
45718,8
45727,1
45737,8
45741,6
45744,3
45746,8
45747,3
45748,6
45757,8
45766,3
45768,4
45771,4
45772,7
45774,8
45775,1
45777,8
45778,8
45787,5
45790,2
45791,8
45797,1
45802,8
45804,8
45814,1
45815,1
45816,8
45820,8
45821,3
45823,8
45824,1
45825,1
45826,1
45828,8
45830,1
45834,8
45841,5
45846,1
45847,6
45852,4
45853,8
45859,6
45860,8
45861,8
45862,1
45864,8
45865,8
45866,1
45869,8
45879,8
45880,8
45883,2
45884,1
45890,8
45892,1
45895,8
45897,1
45898,1
45900,8
45903,1
45904,8
45910,8
45922,6
45923,8
45928,8
45936,8
45938,1
45944,1
45945,6
45948,1
45951,8
45952,8
45957,2
45968,3
45970,1
45972,8
45975,8
45976,4
45977,8
45985,8
45986,6
45987,8
45988,8
46003,1
46006,8
46008,8
46011,8
46021,8
46039,8
46041,6
46044,8
46047,4
46050,8
46063,3
46064,4
46075,8
46076,1
46083,8
46084,8
46086,8
46087,8
46089,8
46093,8
46094,8
46095,8
46101,7
46106,8
46110,8
46112,8
46117,8
46122,8
46125,8
46128,8
46132,1
46134,8
46155,1
46159,1
46164,3
46165,1
46168,8
46176,8
46177,8
46181,8
46182,8
46187,8
46188,8
46192,8
46193,8
46194,1
46196,8
46202,8
46204,8
46208,8
46210,8
46211,1
46212,8
46215,3
46218,8
46223,8
46226,1
46228,1
46232,8
46233,8
46235,8
46236,4
46243,8
46244,8
46247,8
46256,7
46259,3
46260,8
46265,8
46266,8
46269,8
46272,8
46276,3
46295,8
46305,8
46308,8
46322,6
46325,8
46329,1
46335,8
46337,8
46343,8
46351,8
46352,8
46353,8
46358,8
46363,8
46371,3
46372,8
46373,8
46379,8
46381,8
46386,8
46388,1
46389,8
46391,2
46398,8
46404,8
46406,8
46420,5
46422,6
46429,8
46432,8
46436,8
46437,8
46439,8
46440,8
46445,8
46455,8
46460,8
46466,8
46467,8
46478,8
46480,1
46494,8
46502,8
46504,6
46513,4
46517,8
46519,6
46520,8
46521,1
46524,8
46525,8
46527,3
46532,3
46534,1
46541,2
46544,3
46547,6
46549,8
46550,2
46558,8
46560,6
46562,7
46563,1
46564,1
46580,6
46583,1
46586,1
46593,4
46594,6
46595,6
46601,8
46604,6
46611,8
46613,4
46621,8
46626,8
46631,1
46633,8
46644,8
46646,8
46650,8
46658,6
46660,8
46663,1
46664,8
46666,3
46668,8
46669,4
46672,8
46673,7
46674,8
46678,8
46683,8
46686,5
46692,8
46694,8
46699,4
46701,6
46707,8
46711,3
46719,5
46722,8
46727,8
46731,5
46733,1
46736,6
46744,7
46753,8
46765,4
46767,6
46773,3
46782,8
46794,1
46795,8
46797,8
46808,2
46809,8
46813,4
46821,2
46826,8
46830,3
46838,1
46840,4
46841,1
46842,6
46844,8
46847,3
46848,8
46849,8
46852,8
46861,8
46864,8
46870,8
46874,1
46876,1
46881,4
46884,6
46887,3
46891,8
46892,8
46893,1
46897,8
46901,4
46903,8
46907,8
46910,8
46913,8
46914,6
46918,8
46919,8
46920,1
46923,8
46928,8
46931,8
46934,1
46938,6
46941,1
46949,8
46957,5
46965,8
46970,2
46972,8
46973,5
46974,8
46982,4
46983,8
46984,8
46985,8
46994,4
46996,3
46997,3
47021,4
47029,8
47034,8
47039,8
47043,8
47044,1
47050,8
47064,6
47070,8
47075,6
47080,8
47082,3
47083,6
47091,3
47096,6
47102,1
47105,6
47109,4
47110,8
47111,8
47115,8
47118,1
47119,8
47126,8
47128,8
47129,8
47133,1
47136,1
47158,8
47160,6
47166,1
47177,6
47186,8
47200,8
47203,8
47210,3
47212,8
47213,6
47217,8
47218,8
47219,8
47222,8
47231,8
47235,8
47239,8
47243,8
47244,8
47250,8
47257,8
47264,8
47265,8
47268,3
47270,4
47274,1
47275,1
47277,6
47282,1
47286,8
47295,8
47296,8
47303,8
47304,8
47305,8
47310,8
47312,5
47315,4
47320,1
47326,1
47332,1
47333,4
47334,8
47337,4
47340,2
47360,8
47362,1
47364,8
47365,8
47366,8
47367,8
47369,6
47381,8
47382,1
47383,8
47384,8
47388,8
47390,4
47392,8
47393,2
47395,8
47397,3
47402,1
47405,3
47411,8
47413,8
47414,8
47417,6
47421,4
47429,8
47432,8
47433,8
47465,4
47469,8
47472,3
47473,1
47474,8
47486,1
47495,1
47503,8
47509,8
47513,8
47517,8
47520,8
47525,4
47531,4
47536,1
47543,8
47549,6
47560,8
47563,1
47564,3
47565,8
47566,8
47568,8
47569,8
47573,8
47580,1
47584,3
47585,8
47586,8
47587,8
47588,8
47590,8
47593,3
47595,8
47596,8
47597,8
47599,8
47601,1
47603,8
47611,2
47628,6
47629,8
47633,8
47636,4
47641,3
47642,1
47643,8
47647,8
47651,8
47657,3
47660,1
47669,6
47671,2
47673,8
47674,8
47678,5
47680,6
47682,7
47689,1
47692,4
47693,8
47694,8
47697,8
47699,8
47704,8
47708,8
47721,8
47725,4
47727,4
47729,8
47737,8
47739,8
47740,8
47741,4
47745,8
47747,8
47754,6
47757,8
47771,6
47774,8
47781,8
47783,1
47788,8
47789,6
47798,8
47802,8
47803,1
47808,8
47810,8
47811,8
47813,8
47814,8
47819,8
47822,8
47823,8
47828,4
47832,3
47836,1
47844,6
47847,6
47853,8
47858,8
47862,8
47863,1
47864,8
47867,8
47874,8
47876,4
47881,3
47886,5
47890,6
47891,8
47892,8
47894,8
47903,8
47906,8
47913,8
47914,8
47920,8
47925,8
47926,1
47934,4
47938,8
47939,8
47942,4
47947,3
47948,4
47953,3
47957,5
47958,8
47959,4
47962,8
47964,6
47968,8
47969,1
47992,1
47998,1
48011,1
48016,1
48017,8
48021,1
48022,8
48023,8
48025,8
48031,1
48032,8
48033,8
48037,8
48039,8
48054,8
48057,8
48063,3
48065,8
48066,8
48068,8
48072,1
48075,1
48078,8
48079,8
48081,8
48082,8
48084,8
48085,4
48086,1
48089,1
48092,1
48095,8
48096,8
48097,6
48103,6
48112,8
48113,3
48120,4
48121,1
48125,8
48131,1
48133,8
48136,1
48141,8
48144,8
48149,4
48156,3
48161,6
48162,1
48169,1
48170,8
48171,1
48172,4
48174,8
48178,8
48181,8
48184,4
48185,8
48190,4
48192,8
48197,3
48206,8
48216,6
48217,8
48222,1
48223,8
48226,8
48228,1
48231,8
48240,1
48241,8
48243,5
48254,8
48258,7
48264,8
48265,8
48267,8
48269,4
48273,8
48279,8
48288,8
48293,8
48294,8
48296,8
48300,8
48305,8
48307,6
48310,4
48311,8
48316,8
48320,8
48330,8
48331,8
48332,8
48335,1
48336,8
48342,1
48360,1
48362,1
48365,1
48368,6
48372,1
48380,8
48381,6
48382,3
48383,4
48391,8
48392,8
48401,8
48403,8
48405,3
48418,2
48419,6
48420,8
48424,1
48425,8
48426,8
48427,2
48428,6
48430,1
48433,8
48441,4
48445,6
48457,8
48458,1
48461,8
48464,8
48472,8
48480,8
48483,8
48491,1
48496,1
48498,8
48506,8
48507,1
48518,8
48520,1
48522,8
48526,1
48527,8
48537,4
48543,8
48549,8
48555,8
48556,1
48563,8
48564,8
48570,8
48571,1
48575,8
48582,2
48595,8
48600,1
48603,1
48604,8
48611,8
48613,8
48621,1
48622,8
48625,4
48627,6
48640,1
48646,8
48648,8
48649,8
48651,8
48654,1
48655,8
48657,2
48661,3
48668,8
48669,8
48677,8
48680,8
48681,8
48683,8
48684,8
48686,1
48693,1
48696,8
48700,1
48706,4
48710,1
48712,1
48716,8
48717,8
48719,8
48720,8
48723,8
48725,8
48727,3
48736,8
48744,8
48750,8
48751,1
48753,6
48756,8
48757,8
48759,8
48760,8
48774,1
48778,8
48779,3
48782,8
48789,1
48790,6
48794,8
48801,8
48802,1
48807,8
48808,1
48810,8
48814,8
48817,6
48818,8
48820,8
48821,4
48832,8
48839,1
48849,3
48853,8
48860,8
48865,5
48866,8
48879,8
48880,8
48890,4
48892,8
48895,8
48897,8
48900,8
48902,1
48907,6
48909,8
48911,1
48923,8
48925,8
48927,8
48936,8
48947,8
48950,8
48955,8
48962,8
48976,6
48977,8
48986,8
48999,5
49005,8
49007,5
49010,8
49011,8
49012,8
49014,1
49015,4
49016,8
49023,8
49024,8
49032,1
49036,4
49037,8
49045,4
49051,1
49052,8
49057,1
49059,4
49062,3
49072,8
49078,8
49084,8
49088,1
49093,5
49094,3
49100,1
49104,3
49109,3
49120,8
49123,3
49124,8
49128,8
49131,8
49140,8
49142,8
49146,8
49148,8
49153,5
49155,4
49166,8
49167,3
49170,8
49174,8
49178,8
49183,8
49185,3
49187,8
49191,8
49206,8
49210,1
49213,8
49215,5
49218,8
49229,8
49232,4
49235,8
49241,8
49247,1
49253,8
49255,3
49257,3
49259,1
49261,8
49263,8
49275,1
49276,8
49277,4
49283,1
49290,1
49293,8
49295,8
49296,8
49297,6
49303,8
49305,1
49307,3
49313,8
49315,4
49317,8
49319,1
49321,6
49326,4
49331,8
49332,1
49333,8
49340,4
49347,4
49349,3
49350,8
49352,6
49356,1
49357,8
49359,8
49360,8
49365,1
49368,3
49371,4
49372,8
49378,6
49385,8
49392,4
49393,8
49395,1
49396,8
49398,5
49400,8
49404,2
49411,8
49414,8
49415,1
49424,1
49430,7
49432,5
49433,8
49435,8
49439,1
49441,1
49444,4
49447,8
49448,5
49449,5
49455,8
49457,1
49460,2
49469,1
49472,8
49473,1
49483,3
49486,6
49491,4
49504,8
49509,6
49515,8
49519,8
49531,8
49539,8
49545,8
49548,8
49552,3
49560,8
49561,1
49564,8
49565,8
49573,5
49574,8
49577,8
49578,1
49579,8
49582,1
49583,1
49589,2
49590,5
49591,5
49592,8
49604,8
49611,3
49626,8
49629,8
49631,4
49635,1
49636,5
49641,1
49645,1
49647,8
49662,1
49664,8
49670,4
49676,3
49679,8
49682,1
49685,5
49698,8
49703,8
49704,8
49708,3
49712,5
49715,8
49718,4
49725,8
49727,8
49730,8
49735,3
49745,8
49749,3
49761,8
49766,8
49767,8
49771,6
49780,8
49785,8
49789,8
49791,4
49795,8
49800,8
49817,5
49824,1
49825,8
49829,3
49830,2
49831,1
49834,1
49839,3
49840,8
49843,8
49854,6
49855,1
49856,8
49857,1
49859,1
49861,6
49864,1
49867,8
49873,8
49874,8
49880,1
49881,8
49893,1
49898,8
49912,1
49916,8
49925,1
49929,8
49938,1
49945,8
49948,8
49953,8
49958,8
49960,3
49963,8
49964,4
49966,8
49969,1
49970,8
49973,8
49974,8
49975,3
49977,1
49978,8
49981,8
49982,8
49988,8
49993,8
50000,8
50001,6
50002,8
50005,1
50011,4
50024,1
50025,8
50027,8
50034,8
50036,8
50040,8
50041,8
50053,8
50063,8
50064,8
50065,4
50068,2
50069,8
50071,8
50072,4
50076,7
50078,4
50079,8
50090,6
50097,8
50104,2
50105,8
50106,5
50108,1
50109,8
50110,8
50114,8
50119,3
50121,8
50124,8
50126,8
50128,8
50132,8
50136,1
50138,8
50139,8
50140,8
50141,3
50145,8
50151,8
50152,8
50153,8
50154,8
50156,8
50157,8
50158,7
50168,1
50173,8
50174,8
50176,8
50181,4
50192,1
50198,4
50199,1
50201,8
50202,5
50204,8
50220,8
50221,1
50231,1
50236,1
50239,8
50240,8
50241,6
50245,8
50247,1
50249,1
50250,8
50261,8
50264,8
50280,4
50286,8
50293,8
50302,8
50305,8
50318,8
50320,8
50325,1
50326,4
50331,1
50333,8
50341,8
50344,8
50345,1
50346,8
50347,8
50348,8
50350,8
50352,5
50361,3
50364,8
50367,1
50371,8
50375,1
50377,8
50402,8
50405,8
50406,8
50409,4
50413,8
50416,8
50418,8
50437,8
50451,3
50454,3
50457,8
50460,8
50461,8
50463,8
50467,8
50471,4
50476,8
50480,8
50491,8
50496,8
50502,8
50507,8
50509,8
50512,6
50514,8
50519,6
50521,8
50524,1
50532,8
50546,8
50547,8
50548,8
50550,3
50552,1
50562,8
50575,1
50577,8
50580,2
50584,1
50591,8
50594,8
50604,6
50607,8
50610,8
50619,4
50624,8
50628,1
50629,6
50633,6
50635,7
50636,8
50639,8
50643,8
50644,8
50646,8
50647,1
50649,8
50654,8
50658,8
50664,6
50667,8
50671,8
50673,8
50675,8
50676,8
50678,1
50681,8
50684,8
50690,1
50692,8
50697,8
50699,6
50700,5
50701,1
50704,8
50705,6
50708,8
50710,8
50713,8
50722,1
50724,8
50730,8
50733,8
50746,8
50747,8
50750,8
50755,1
50760,6
50766,3
50770,1
50773,8
50777,8
50793,4
50803,5
50804,8
50806,3
50807,1
50809,8
50814,8
50820,8
50826,1
50835,1
50838,8
50840,4
50849,1
50852,1
50855,8
50859,8
50860,8
50861,3
50866,3
50867,4
50870,1
50872,8
50876,8
50882,1
50883,8
50887,8
50893,8
50896,8
50900,4
50903,8
50905,8
50907,6
50911,2
50913,1
50920,1
50924,8
50927,1
50931,2
50939,8
50940,6
50941,8
50943,5
50946,8
50949,1
50952,5
50966,4
50967,8
50971,8
50984,1
50988,8
50992,8
50994,8
50995,1
50998,2
51004,8
51005,1
51007,8
51009,4
51014,8
51018,3
51020,5
51024,4
51030,8
51033,3
51036,8
51037,8
51044,8
51049,4
51050,1
51058,1
51059,8
51060,4
51062,3
51070,7
51071,6
51072,1
51083,8
51085,6
51086,8
51091,1
51100,1
51101,1
51105,1
51108,7
51109,8
51114,4
51116,5
51134,8
51135,1
51136,1
51137,8
51142,8
51158,8
51159,1
51162,1
51168,6
51169,4
51172,6
51174,3
51177,8
51179,3
51184,8
51186,1
51191,2
51192,7
51193,2
51201,8
51202,8
51207,8
51208,4
51210,6
51215,8
51217,8
51219,3
51220,2
51227,6
51229,1
51231,8
51240,6
51244,6
51246,6
51248,8
51251,8
51254,8
51256,1
51262,1
51274,8
51282,8
51283,8
51284,1
51286,8
51295,4
51296,8
51298,8
51299,8
51301,8
51302,3
51303,8
51305,8
51313,8
51319,6
51323,8
51329,8
51336,3
51342,3
51345,8
51357,8
51362,8
51365,1
51371,8
51373,3
51382,8
51386,1
51388,8
51389,8
51390,3
51396,8
51398,8
51401,4
51422,1
51428,8
51440,8
51441,3
51447,8
51448,4
51449,8
51464,8
51469,8
51479,1
51480,6
51483,8
51494,3
51496,8
51498,8
51504,5
51506,8
51507,8
51509,8
51511,8
51512,4
51513,1
51517,6
51521,1
51523,8
51525,8
51537,8
51541,3
51547,2
51551,8
51557,8
51559,8
51563,3
51569,3
51572,8
51577,6
51578,8
51580,3
51586,1
51595,8
51598,8
51599,8
51609,5
51613,4
51615,1
51616,6
51634,8
51635,8
51639,1
51640,8
51645,3
51650,3
51659,3
51661,1
51663,1
51666,8
51673,8
51677,8
51678,4
51681,3
51684,8
51685,8
51688,8
51695,8
51696,4
51698,4
51702,3
51704,8
51707,7
51709,8
51710,6
51717,4
51726,8
51727,1
51733,8
51735,8
51736,8
51742,2
51751,8
51764,8
51766,6
51769,8
51772,1
51774,8
51779,8
51787,1
51789,8
51790,8
51795,8
51801,8
51802,8
51806,1
51808,3
51815,8
51816,8
51817,8
51819,8
51825,8
51827,1
51838,3
51840,8
51842,2
51843,1
51844,8
51848,8
51850,1
51852,4
51853,8
51854,8
51857,4
51862,8
51863,1
51865,8
51866,3
51867,1
51868,8
51874,8
51875,6
51876,8
51880,8
51884,5
51891,8
51893,6
51902,8
51904,4
51908,1
51910,1
51912,8
51936,8
51941,4
51943,8
51945,8
51949,8
51954,3
51956,8
51959,4
51964,8
51970,8
51973,1
51977,8
51984,1
51986,3
51987,1
51992,8
51994,8
51996,1
51997,8
51999,8
52005,8
52009,8
52015,3
52018,6
52027,1
52031,8
52032,8
52036,5
52037,8
52045,5
52047,8
52053,6
52054,8
52058,3
52060,8
52062,8
52063,6
52064,1
52066,8
52071,1
52074,1
52076,1
52093,8
52095,1
52103,1
52106,1
52119,8
52127,8
52143,8
52148,8
52155,8
52164,2
52167,1
52168,8
52176,1
52179,8
52181,1
52182,4
52184,2
52187,4
52189,6
52195,1
52199,8
52201,5
52204,8
52206,8
52207,8
52219,8
52222,8
52225,4
52226,3
52237,1
52238,4
52239,1
52241,6
52245,8
52246,8
52249,8
52252,4
52255,1
52257,8
52259,4
52264,6
52268,1
52272,8
52274,1
52279,8
52282,8
52283,1
52285,1
52286,6
52299,8
52303,8
52310,8
52321,8
52322,8
52326,8
52331,1
52332,3
52338,4
52340,8
52351,8
52357,3
52360,6
52371,8
52372,2
52373,8
52374,6
52380,1
52387,1
52388,8
52401,8
52408,8
52411,8
52412,8
52414,8
52418,1
52420,4
52424,3
52437,8
52441,8
52443,4
52446,4
52447,5
52454,2
52455,4
52456,8
52459,8
52478,4
52480,6
52489,8
52490,2
52491,6
52500,6
52504,8
52506,4
52508,8
52511,1
52512,8
52514,1
52515,8
52516,6
52518,5
52519,8
52523,1
52531,8
52533,8
52534,1
52535,8
52536,8
52539,4
52544,3
52547,8
52548,1
52550,8
52554,1
52557,8
52559,8
52561,1
52565,4
52567,1
52571,8
52574,1
52575,1
52582,8
52589,8
52590,8
52597,8
52599,6
52600,8
52601,8
52603,1
52606,8
52608,7
52609,8
52610,5
52611,8
52618,6
52623,7
52626,6
52630,8
52634,3
52635,8
52639,4
52650,1
52653,1
52655,3
52659,1
52662,1
52672,1
52673,5
52679,8
52680,8
52689,8
52699,8
52701,7
52704,8
52706,8
52709,8
52713,8
52720,8
52723,8
52725,1
52732,8
52734,3
52735,3
52747,8
52748,8
52750,1
52751,8
52758,8
52760,8
52768,8
52769,3
52771,8
52776,8
52778,3
52779,8
52781,2
52784,1
52788,6
52791,5
52793,8
52800,4
52801,8
52802,5
52803,8
52804,8
52805,8
52806,4
52812,8
52816,6
52818,8
52826,1
52836,8
52837,8
52839,8
52840,8
52841,8
52843,8
52844,1
52854,1
52856,8
52857,1
52860,8
52878,8
52879,8
52880,1
52883,8
52885,6
52888,1
52889,8
52894,1
52898,3
52905,8
52908,1
52913,8
52915,8
52916,6
52917,1
52921,1
52922,6
52932,4
52937,8
52938,2
52940,8
52951,8
52953,4
52956,8
52961,8
52969,3
52976,3
52982,4
52984,8
52985,3
52992,8
53004,8
53008,8
53012,8
53022,4
53025,1
53028,1
53029,1
53030,8
53031,8
53032,8
53044,8
53046,8
53059,8
53060,4
53062,1
53066,8
53071,5
53072,8
53076,8
53081,8
53084,6
53089,8
53090,1
53092,8
53095,6
53096,8
53097,8
53104,8
53113,3
53116,6
53117,1
53119,8
53123,6
53128,8
53132,1
53137,8
53138,8
53143,8
53144,8
53152,8
53154,8
53158,8
53159,8
53166,8
53170,4
53172,8
53177,2
53178,1
53179,8
53187,8
53189,1
53190,8
53196,1
53199,3
53202,8
53210,8
53214,8
53224,6
53226,8
53238,6
53245,4
53247,2
53253,3
53255,8
53257,8
53261,8
53263,4
53265,1
53267,8
53279,4
53288,1
53289,8
53293,8
53294,8
53300,1
53301,8
53312,8
53316,1
53318,1
53320,3
53322,1
53323,8
53324,8
53332,6
53334,8
53336,6
53340,3
53342,8
53344,4
53346,1
53347,1
53354,1
53369,8
53379,8
53380,8
53384,1
53387,8
53388,8
53394,8
53397,1
53400,4
53403,8
53408,8
53410,6
53412,8
53419,6
53420,8
53427,3
53432,8
53433,8
53436,8
53438,8
53443,6
53450,2
53452,8
53457,8
53465,6
53467,8
53468,8
53478,8
53480,8
53484,8
53485,1
53490,3
53497,8
53505,8
53508,6
53511,8
53513,8
53517,6
53518,1
53520,8
53521,4
53522,8
53523,8
53529,8
53533,6
53537,1
53538,8
53545,8
53546,8
53549,8
53553,8
53554,1
53561,8
53564,1
53573,2
53575,3
53582,6
53584,8
53586,8
53589,1
53595,8
53601,4
53602,1
53614,8
53620,8
53621,3
53622,8
53626,1
53627,8
53628,8
53635,8
53643,1
53647,1
53649,3
53658,3
53659,8
53660,8
53663,2
53666,8
53672,1
53675,8
53676,8
53680,8
53681,8
53686,8
53692,8
53695,8
53703,8
53705,8
53706,8
53710,6
53711,5
53716,1
53727,8
53734,8
53735,8
53736,1
53738,4
53740,3
53743,8
53744,8
53745,6
53752,8
53753,8
53757,1
53766,3
53779,6
53780,8
53785,8
53787,8
53789,8
53792,4
53794,8
53795,8
53796,1
53797,8
53809,8
53816,6
53820,3
53826,8
53827,8
53838,1
53839,1
53842,8
53850,7
53852,4
53856,8
53857,8
53860,8
53861,1
53862,4
53869,4
53872,3
53879,8
53884,1
53888,8
53890,3
53891,8
53893,6
53895,8
53898,6
53899,4
53902,3
53904,6
53911,8
53912,8
53917,8
53921,1
53924,1
53926,4
53933,1
53935,4
53936,8
53939,8
53943,8
53948,6
53949,1
53955,8
53957,8
53958,4
53959,8
53963,1
53964,8
53973,8
53974,2
53977,4
53979,1
53982,6
53985,3
53992,1
53995,8
53996,1
53998,8
54004,8
54008,3
54009,8
54021,4
54026,8
54028,5
54029,8
54047,6
54048,8
54052,6
54053,4
54059,6
54062,6
54065,1
54071,8
54079,2
54080,1
54084,8
54085,3
54087,8
54088,8
54094,5
54095,8
54106,4
54113,8
54114,8
54115,1
54118,8
54125,6
54128,1
54129,8
54139,8
54146,8
54149,8
54157,1
54159,8
54160,8
54162,8
54163,3
54166,8
54169,8
54170,5
54172,8
54174,8
54177,8
54178,1
54180,8
54191,8
54194,8
54196,1
54198,8
54205,8
54206,8
54213,5
54216,8
54227,6
54231,8
54235,1
54236,8
54239,8
54240,8
54245,8
54247,8
54250,6
54258,6
54260,1
54261,8
54262,1
54263,6
54268,8
54269,1
54270,8
54272,8
54279,8
54280,8
54287,6
54291,4
54298,8
54301,1
54302,8
54313,3
54315,8
54320,8
54328,1
54332,8
54333,5
54334,3
54341,6
54352,1
54356,6
54377,3
54387,8
54390,2
54391,8
54393,8
54398,8
54406,8
54408,8
54409,8
54411,8
54413,5
54426,1
54428,8
54430,1
54434,3
54437,1
54438,8
54439,8
54440,5
54441,8
54447,8
54451,8
54454,6
54458,3
54466,1
54467,6
54473,6
54474,8
54477,3
54478,3
54481,8
54485,1
54491,4
54492,8
54498,4
54502,4
54505,8
54508,6
54509,3
54517,3
54518,6
54524,8
54525,8
54530,8
54536,8
54537,8
54544,8
54551,8
54553,1
54557,6
54558,1
54560,8
54563,8
54564,3
54571,6
54578,6
54582,8
54595,2
54596,8
54598,8
54600,1
54604,1
54609,8
54611,8
54612,8
54618,1
54619,4
54621,1
54623,8
54626,8
54628,8
54637,8
54639,1
54641,1
54643,8
54654,6
54656,8
54657,6
54658,3
54666,1
54678,1
54683,8
54691,8
54694,6
54695,6
54701,8
54705,3
54711,8
54714,6
54722,3
54726,3
54732,8
54733,8
54737,8
54738,8
54739,8
54745,2
54746,8
54750,1
54752,3
54756,3
54757,8
54758,1
54761,8
54763,8
54773,6
54782,4
54783,8
54796,3
54800,4
54810,8
54813,5
54815,8
54822,8
54830,8
54831,8
54832,8
54833,8
54835,8
54846,8
54849,6
54850,8
54866,1
54878,8
54879,2
54888,8
54889,8
54890,8
54892,8
54907,8
54913,1
54923,6
54924,1
54925,8
54927,1
54928,8
54931,4
54937,8
54945,8
54947,8
54948,4
54951,6
54952,8
54955,8
54957,3
54967,8
54970,8
54972,4
54974,8
54975,1
54985,8
54989,8
54992,8
54997,8
54999,1
55000,6
55004,8
55007,8
55014,4
55019,5
55020,8
55024,1
55026,8
55029,1
55030,3
55042,3
55046,1
55049,8
55051,8
55053,8
55057,8
55060,8
55065,8
55066,1
55079,2
55081,6
55085,4
55087,8
55088,6
55106,1
55108,8
55112,8
55115,8
55119,8
55120,5
55121,8
55123,8
55126,3
55127,8
55128,8
55129,8
55130,3
55132,8
55136,1
55137,4
55138,8
55143,8
55144,8
55147,8
55153,8
55158,4
55159,8
55162,1
55173,8
55176,3
55177,5
55179,8
55185,2
55190,8
55196,8
55199,8
55200,8
55206,1
55208,1
55209,8
55220,1
55221,8
55224,8
55229,8
55232,6
55246,6
55252,8
55263,1
55270,8
55275,8
55276,8
55279,6
55280,8
55287,8
55295,1
55296,8
55301,8
55302,8
55315,8
55318,3
55322,8
55325,1
55333,1
55337,3
55339,8
55340,3
55343,8
55347,4
55358,1
55361,8
55367,8
55372,3
55381,1
55382,8
55383,1
55392,8
55395,8
55398,4
55401,8
55404,8
55406,8
55416,8
55417,1
55420,4
55439,1
55442,8
55445,6
55452,1
55453,3
55455,8
55458,8
55461,8
55475,8
55478,8
55484,7
55488,8
55490,3
55491,2
55493,6
55499,8
55501,8
55502,8
55513,8
55525,3
55529,8
55531,1
55545,1
55551,8
55562,6
55569,8
55577,8
55580,8
55586,6
55593,4
55596,8
55599,8
55601,3
55602,4
55604,8
55608,8
55610,8
55611,8
55616,1
55618,8
55622,6
55623,8
55625,8
55636,3
55643,8
55650,8
55657,3
55658,8
55661,8
55665,8
55668,1
55673,5
55675,8
55677,8
55678,4
55688,6
55692,2
55695,6
55701,8
55703,1
55704,8
55706,1
55707,3
55709,8
55710,5
55713,3
55717,2
55725,8
55731,8
55735,8
55742,8
55744,8
55745,8
55746,8
55747,5
55748,3
55753,8
55754,8
55759,7
55763,1
55771,8
55776,8
55780,8
55784,8
55785,1
55790,8
55791,8
55792,8
55798,8
55800,4
55801,6
55806,1
55808,8
55810,8
55812,8
55818,5
55823,8
55834,8
55835,6
55838,3
55842,8
55843,8
55850,8
55853,1
55854,8
55855,8
55856,8
55857,6
55859,8
55860,6
55863,8
55865,6
55867,6
55872,8
55877,1
55879,8
55880,8
55884,1
55891,1
55892,8
55893,8
55906,1
55911,8
55912,8
55921,1
55929,8
55930,4
55931,8
55932,5
55942,8
55943,8
55944,8
55948,1
55951,8
55954,3
55957,8
55967,1
55968,6
55969,8
55976,8
55978,8
55982,8
55988,8
55993,4
55997,1
56001,1
56003,8
56004,8
56012,8
56015,8
56020,8
56022,8
56025,8
56026,1
56030,8
56035,7
56036,8
56044,8
56048,1
56050,8
56052,8
56053,8
56055,8
56057,8
56058,8
56064,8
56067,8
56068,8
56089,8
56091,8
56096,8
56104,8
56107,8
56111,1
56115,8
56118,6
56120,8
56126,4
56128,6
56130,1
56132,8
56133,3
56138,8
56146,3
56151,8
56155,8
56158,8
56159,8
56160,8
56161,3
56162,8
56164,8
56165,5
56168,2
56171,8
56176,8
56182,8
56183,8
56185,1
56186,1
56188,8
56189,1
56199,8
56201,8
56202,4
56207,1
56216,8
56218,2
56224,1
56227,1
56230,1
56233,8
56236,8
56238,3
56241,8
56242,1
56248,8
56253,8
56254,1
56257,8
56259,8
56260,8
56262,1
56264,8
56266,1
56268,4
56271,8
56278,8
56280,8
56281,8
56284,3
56285,8
56286,3
56287,4
56288,5
56289,1
56290,8
56300,6
56304,8
56311,6
56316,8
56328,8
56330,8
56332,8
56339,8
56343,1
56347,8
56348,1
56349,8
56354,8
56357,5
56368,8
56370,8
56371,8
56387,8
56392,8
56395,3
56397,8
56399,8
56404,8
56408,2
56410,8
56420,8
56423,8
56424,8
56428,8
56431,3
56433,8
56441,8
56442,8
56443,4
56447,1
56450,8
56451,8
56454,1
56457,8
56459,8
56461,8
56462,8
56463,8
56471,8
56480,6
56485,1
56489,8
56496,8
56497,1
56501,8
56512,8
56520,8
56522,8
56523,8
56527,8
56528,8
56529,8
56542,8
56543,8
56544,8
56545,2
56557,7
56561,2
56565,1
56567,8
56570,8
56577,8
56579,8
56581,1
56582,8
56586,1
56593,8
56594,6
56601,8
56604,8
56605,8
56611,1
56614,8
56619,8
56620,3
56624,8
56626,8
56627,8
56631,8
56632,8
56639,8
56642,8
56649,8
56658,3
56661,6
56662,8
56664,8
56665,8
56668,8
56680,1
56682,8
56684,3
